age,experience,education,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match,years_in_role,promotion_count,employment_type,location_type,company_size,job_satisfaction,salary
38,4,Bachelors,Senior,Finance,Engineer,4,16,5,41,4,2,4.226537789,5.213150149,3,1,Full-time,Semi-Urban,Large,1,60926.31797
38,4,Bachelors,Senior,Finance,Engineer,4,16,5,41,4,2,4.226537789,5.213150149,3,1,Full-time,Semi-Urban,Large,1,60926.31797
51,21,Masters,Junior,HR,Engineer,4,7,2,57,3,9,7.460019853,6.070054748,1,0,Part-time,Urban,Medium,1,100561.0856
45,18,PhD,Mid,Finance,Clerk,3,12,9,33,16,4,2.326840844,2.121963438,9,4,Full-time,Rural,Small,5,83162.19697
57,14,Bachelors,Senior,IT,Manager,4,3,9,40,9,10,7.716592692,8.414387848,9,2,Contract,Rural,Large,4,103393.8581
50,7,Masters,Mid,HR,Analyst,4,17,1,39,19,13,2.144753909,2.314919988,1,4,Full-time,Semi-Urban,Small,3,50943.65789
43,9,Bachelors,Junior,Sales,Engineer,2,14,9,30,1,14,3.955506545,5.879851263,9,3,Part-time,Urban,Small,4,84420.32806
45,26,PhD,Junior,Sales,Analyst,3,3,4,52,7,7,5.161135602,3.691446442,5,0,Contract,Semi-Urban,Medium,5,94991.87133
42,5,Masters,Junior,IT,Engineer,5,11,7,47,16,8,4.093475718,3.009282447,8,0,Contract,Urban,Medium,2,53659.61465
33,19,Masters,Senior,Finance,Engineer,5,7,9,31,19,13,4.301078423,7.288423088,5,3,Contract,Semi-Urban,Medium,3,99002.18613
46,25,Bachelors,Mid,IT,Engineer,2,4,8,42,7,10,6.477867853,3.394342814,2,4,Part-time,Urban,Large,2,92125.07923
57,24,Masters,Mid,HR,Engineer,2,7,2,31,10,12,7.548238492,4.775470609,1,2,Full-time,Urban,Medium,1,91726.80322
50,4,PhD,Senior,IT,Analyst,3,18,2,52,16,6,1.819101052,6.629823813,9,4,Part-time,Urban,Medium,5,59604.88963
24,7,Masters,Junior,Finance,Manager,1,2,3,56,7,3,7.912019568,7.832916889,3,1,Full-time,Urban,Medium,4,57545.51983
29,28,PhD,Senior,IT,Analyst,3,2,9,30,6,7,5.003917063,3.666449412,9,0,Full-time,Semi-Urban,Small,4,108891.6564
32,10,Masters,Mid,IT,Manager,5,19,1,59,7,9,7.411196271,5.739356101,6,4,Part-time,Urban,Large,3,79724.42359
59,22,Bachelors,Junior,Finance,Manager,1,1,4,39,16,6,2.761785523,6.850364796,1,4,Part-time,Rural,Medium,2,98856.22328
43,21,Bachelors,Mid,Sales,Engineer,2,9,4,39,11,10,6.166889456,1.262502612,4,1,Full-time,Semi-Urban,Large,3,88443.89259
45,0,Bachelors,Mid,IT,Clerk,4,15,0,31,18,2,2.367687856,7.969801917,5,1,Contract,Rural,Small,5,54365.45016
37,5,Bachelors,Junior,HR,Engineer,5,6,5,37,12,12,2.422863056,9.926000225,2,3,Part-time,Rural,Medium,2,68190.06333
26,19,PhD,Mid,Sales,Clerk,1,15,7,33,12,5,5.02881131,3.495473495,3,2,Full-time,Rural,Medium,4,70968.3795
26,22,Masters,Junior,IT,Clerk,4,17,1,44,19,9,6.594911173,9.971953685,7,0,Contract,Urban,Large,5,120909.2556
32,27,PhD,Senior,Sales,Analyst,1,8,4,55,0,13,5.013422449,4.636595126,8,0,Part-time,Rural,Medium,1,110410.3366
54,2,PhD,Senior,HR,Manager,1,2,1,57,2,8,8.286027595,6.527359113,7,1,Contract,Rural,Small,4,68564.85853
35,2,PhD,Junior,Finance,Analyst,3,5,2,55,9,8,6.386020516,2.732435628,5,2,Part-time,Semi-Urban,Small,3,59399.94327
57,15,Bachelors,Mid,IT,Manager,4,11,6,47,10,1,2.50701409,5.042276684,3,3,Full-time,Semi-Urban,Medium,1,86709.74611
25,8,PhD,Senior,Sales,Clerk,2,5,2,37,7,9,7.88642111,2.691148388,5,3,Contract,Semi-Urban,Small,1,62746.79918
48,12,Bachelors,Junior,Finance,Engineer,4,19,6,33,3,9,8.505803365,4.747241356,8,0,Part-time,Urban,Large,4,78879.49299
40,20,Masters,Junior,HR,Analyst,5,13,9,35,7,1,5.65040829,7.337643818,2,0,Full-time,Urban,Small,2,105400.5809
34,1,Masters,Senior,IT,Clerk,4,6,3,47,5,9,6.322343914,9.590883655,5,1,Part-time,Urban,Small,2,51899.4043
22,23,Masters,Senior,HR,Engineer,3,8,0,58,8,11,2.95308713,7.910299697,9,1,Part-time,Rural,Medium,5,100551.4468
50,7,Masters,Mid,HR,Analyst,4,17,1,39,19,13,2.144753909,2.314919988,1,4,Full-time,Semi-Urban,Small,3,50943.65789
49,3,Masters,Senior,Finance,Engineer,2,13,8,47,19,14,8.515475772,1.153441904,8,3,Part-time,Rural,Medium,1,45598.60606
39,16,Bachelors,Junior,IT,Clerk,4,10,5,52,11,4,5.771707568,6.371175319,4,4,Part-time,Semi-Urban,Small,4,98155.11795
23,9,PhD,Mid,HR,Manager,3,17,6,54,16,5,2.777141581,1.858099202,7,2,Part-time,Urban,Small,3,61587.86062
44,17,PhD,Junior,IT,Clerk,4,2,0,58,11,14,2.087653047,4.000179383,7,2,Full-time,Urban,Large,3,94988.86831
36,22,Bachelors,Junior,Sales,Engineer,5,11,9,41,9,4,3.555836943,8.946620221,7,4,Full-time,Semi-Urban,Medium,2,98887.78121
32,20,Bachelors,Junior,Sales,Manager,2,3,3,35,1,4,2.348000568,2.418336461,6,0,Full-time,Rural,Small,3,72887.00432
33,5,PhD,Mid,Sales,Clerk,5,3,4,53,10,7,2.64372239,8.366868808,5,2,Part-time,Urban,Medium,2,74801.96496
50,26,Bachelors,Junior,Sales,Clerk,2,10,5,44,16,7,9.283452357,8.345527235,4,2,Part-time,Semi-Urban,Medium,2,114413.085
35,14,Masters,Junior,HR,Engineer,1,19,9,35,13,13,7.275041884,7.485768273,0,4,Full-time,Urban,Small,3,69277.96381
40,20,Masters,Junior,HR,Analyst,5,13,9,35,7,1,5.65040829,7.337643818,2,0,Full-time,Urban,Small,2,105400.5809
25,8,PhD,Senior,Sales,Clerk,2,5,2,37,7,9,7.88642111,2.691148388,5,3,Contract,Semi-Urban,Small,1,62746.79918
41,18,Bachelors,Mid,HR,Analyst,3,10,7,40,17,7,4.072910868,5.946919772,8,0,Contract,Rural,Small,2,94737.21459
48,9,Bachelors,Junior,HR,Analyst,5,12,0,55,14,4,9.87186542,1.233895005,6,2,Full-time,Semi-Urban,Large,4,77260.53943
37,5,Bachelors,Junior,HR,Engineer,5,6,5,37,12,12,2.422863056,9.926000225,2,3,Part-time,Rural,Medium,2,68190.06333
37,4,PhD,Mid,Sales,Engineer,1,4,9,59,14,1,1.173124636,2.338009682,3,0,Contract,Urban,Medium,4,37920.73625
34,13,PhD,Junior,Finance,Engineer,5,14,7,55,14,8,1.952535649,5.901315618,9,2,Full-time,Rural,Medium,5,82579.11439
41,18,Bachelors,Mid,HR,Analyst,3,10,7,40,17,7,4.072910868,5.946919772,8,0,Contract,Rural,Small,2,94737.21459
53,16,Bachelors,Mid,Finance,Analyst,1,18,1,45,5,11,9.218042515,1.801527645,7,3,Full-time,Urban,Small,2,68236.87569
42,22,Bachelors,Senior,IT,Manager,1,9,9,50,4,10,4.737848306,6.802419288,1,4,Part-time,Semi-Urban,Medium,1,95924.75145
43,14,Masters,Mid,IT,Engineer,1,19,1,44,18,2,8.641647448,8.726149003,2,3,Part-time,Semi-Urban,Large,2,91913.02625
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
56,16,Bachelors,Mid,HR,Manager,5,8,3,40,3,4,4.266143965,9.156857265,5,2,Part-time,Rural,Large,2,99380.37268
48,12,Bachelors,Junior,Finance,Engineer,4,19,6,33,3,9,8.505803365,4.747241356,8,0,Part-time,Urban,Large,4,78879.49299
54,12,Masters,Senior,Sales,Engineer,1,7,5,43,19,9,1.446831835,2.4830835,9,2,Contract,Rural,Medium,4,53808.53203
31,21,Bachelors,Mid,HR,Engineer,1,6,9,51,1,7,6.297300033,7.168184348,9,2,Full-time,Rural,Large,3,93604.12125
31,12,Bachelors,Junior,HR,Engineer,4,13,8,54,14,8,1.233614938,3.953010254,2,4,Contract,Urban,Medium,5,62649.22724
44,11,PhD,Senior,Sales,Manager,1,11,2,49,10,6,4.928130398,9.021002993,5,4,Contract,Semi-Urban,Small,1,63999.33399
27,8,PhD,Senior,Finance,Manager,3,19,8,41,11,13,3.415747497,2.902996612,1,1,Contract,Rural,Large,1,52745.34343
22,26,Bachelors,Junior,IT,Engineer,1,9,9,47,6,14,8.841642942,2.120319207,5,1,Part-time,Semi-Urban,Small,3,114815.026
48,9,Bachelors,Junior,HR,Analyst,5,12,0,55,14,4,9.87186542,1.233895005,6,2,Full-time,Semi-Urban,Large,4,77260.53943
42,20,Masters,Mid,Sales,Clerk,2,8,0,49,9,5,3.423082989,7.255237163,6,0,Part-time,Semi-Urban,Large,5,103827.3676
33,16,Bachelors,Senior,Finance,Engineer,1,1,2,41,0,2,5.429570881,8.666691132,3,0,Part-time,Rural,Medium,4,77785.60024
28,14,Masters,Senior,Sales,Manager,4,18,1,54,0,10,3.097397829,6.207734011,4,0,Part-time,Urban,Large,2,89627.67864
22,21,Bachelors,Mid,Sales,Analyst,3,2,3,50,11,5,9.654738093,3.929921663,8,4,Contract,Urban,Medium,3,92730.64409
50,3,Masters,Junior,Finance,Analyst,2,19,8,30,3,6,7.982277525,8.644853831,5,4,Full-time,Urban,Large,1,62997.10212
24,8,PhD,Senior,IT,Engineer,3,6,7,56,19,6,9.282809134,5.316371544,5,4,Full-time,Semi-Urban,Small,4,71944.45499
34,12,PhD,Senior,HR,Analyst,1,16,6,46,1,9,3.623623815,4.419688698,3,2,Contract,Urban,Small,3,71162.25025
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
48,14,PhD,Mid,IT,Manager,2,11,8,40,19,5,2.297468663,2.091010505,8,4,Part-time,Urban,Small,1,74459.68127
54,18,PhD,Senior,Finance,Analyst,2,8,3,46,4,7,8.617936176,1.594477282,1,0,Contract,Rural,Large,3,88743.30891
26,25,Masters,Junior,HR,Manager,2,2,4,54,5,7,2.361405792,3.741892835,6,2,Full-time,Rural,Small,4,83386.67719
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
21,17,Masters,Mid,Finance,Analyst,3,18,8,39,13,2,1.440099394,1.422264027,8,2,Full-time,Rural,Large,1,89728.81623
25,4,Masters,Senior,Finance,Manager,1,17,0,49,0,9,6.753276008,6.645221612,4,0,Part-time,Urban,Small,5,63566.54194
32,10,Masters,Mid,IT,Manager,5,19,1,59,7,9,7.411196271,5.739356101,6,4,Part-time,Urban,Large,3,79724.42359
58,29,Masters,Senior,HR,Manager,5,11,8,48,5,10,8.468222079,4.771477846,2,0,Full-time,Rural,Small,5,125430.9955
51,29,Bachelors,Senior,Finance,Manager,2,5,3,36,11,14,8.414394883,9.301310681,1,3,Part-time,Rural,Small,4,127968.9677
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
23,15,PhD,Junior,HR,Clerk,2,14,3,48,12,13,1.673129765,7.058181882,3,2,Part-time,Semi-Urban,Medium,5,86989.94802
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
45,0,Bachelors,Mid,IT,Clerk,4,15,0,31,18,2,2.367687856,7.969801917,5,1,Contract,Rural,Small,5,54365.45016
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
37,5,Bachelors,Junior,HR,Clerk,1,12,3,45,9,10,2.067196783,1.758889092,8,3,Part-time,Rural,Medium,4,54763.86369
30,10,PhD,Senior,IT,Manager,2,2,9,33,13,5,2.117229167,9.877912737,7,2,Full-time,Rural,Large,4,75140.72445
31,12,Masters,Senior,Sales,Engineer,2,9,9,56,1,10,5.181523408,9.858816481,4,0,Contract,Rural,Medium,2,95518.10318
40,18,Masters,Senior,Sales,Analyst,4,1,3,44,4,5,1.421983481,2.643267182,6,0,Full-time,Urban,Medium,4,101624.9041
33,6,PhD,Junior,IT,Clerk,4,13,1,48,10,12,2.800110376,9.991587513,9,3,Part-time,Rural,Small,3,72728.01539
39,2,Bachelors,Junior,Sales,Manager,5,16,2,52,2,11,8.781503835,7.62581602,9,3,Part-time,Semi-Urban,Medium,5,86006.48306
33,5,PhD,Mid,Sales,Clerk,5,3,4,53,10,7,2.64372239,8.366868808,5,2,Part-time,Urban,Medium,2,74801.96496
32,27,PhD,Senior,Sales,Analyst,1,8,4,55,0,13,5.013422449,4.636595126,8,0,Part-time,Rural,Medium,1,110410.3366
50,7,Masters,Senior,Sales,Clerk,5,12,2,33,8,8,6.75060754,1.291499442,8,1,Part-time,Rural,Medium,1,82611.40687
43,13,PhD,Mid,Finance,Analyst,5,5,8,42,5,2,2.608340934,8.566991116,6,1,Contract,Semi-Urban,Large,1,98680.73027
34,5,PhD,Mid,Sales,Manager,4,18,3,36,12,11,9.92240191,7.346280667,3,1,Full-time,Urban,Large,4,62708.93871
26,1,Bachelors,Senior,IT,Clerk,3,8,9,36,12,3,2.623104955,1.501300003,2,2,Part-time,Urban,Small,3,53037.66496
42,5,Masters,Junior,IT,Engineer,5,11,7,47,16,8,4.093475718,3.009282447,8,0,Contract,Urban,Medium,2,53659.61465
23,10,Bachelors,Senior,Finance,Clerk,1,14,0,51,5,9,2.74618569,4.333806375,0,0,Contract,Rural,Small,3,58872.75334
24,24,Bachelors,Mid,Finance,Analyst,4,11,2,43,14,7,7.602303655,7.722669797,4,2,Full-time,Urban,Large,2,114036.5074
55,14,PhD,Senior,Finance,Analyst,3,9,1,49,16,4,6.419333729,2.887663406,2,2,Part-time,Urban,Medium,5,83143.52982
32,3,Bachelors,Junior,Finance,Engineer,5,4,2,51,7,1,6.09931716,5.102623998,0,2,Full-time,Urban,Small,1,56080.46596
55,2,Masters,Mid,Sales,Clerk,2,9,0,41,1,12,3.491763672,4.40547969,8,2,Full-time,Semi-Urban,Large,2,41523.3393
41,6,Bachelors,Senior,Sales,Manager,2,8,2,46,7,9,4.695557862,8.096600553,5,4,Part-time,Rural,Medium,3,73916.47853
36,27,Bachelors,Senior,Finance,Clerk,2,18,9,35,8,1,6.205779531,7.781422374,5,2,Contract,Semi-Urban,Large,2,108761.4864
26,13,Bachelors,Mid,Finance,Clerk,5,9,9,57,16,8,6.281671553,1.906372239,9,0,Part-time,Semi-Urban,Small,3,94964.31824
49,16,Masters,Junior,Sales,Clerk,1,18,8,30,11,13,1.074557271,1.092739055,5,4,Part-time,Urban,Large,4,72843.84414
46,20,Bachelors,Senior,Finance,Manager,2,10,9,46,12,1,1.250143152,5.030340682,1,0,Part-time,Semi-Urban,Large,3,74045.55197
29,2,Masters,Mid,Finance,Engineer,5,11,3,30,12,8,6.617697504,6.441876246,1,3,Part-time,Semi-Urban,Medium,2,53485.949
43,13,PhD,Mid,Finance,Analyst,5,5,8,42,5,2,2.608340934,8.566991116,6,1,Contract,Semi-Urban,Large,1,98680.73027
44,15,Masters,Junior,Sales,Manager,5,19,6,47,1,9,1.724119065,9.721098492,9,0,Contract,Rural,Large,5,79884.43726
52,5,Masters,Mid,Finance,Analyst,2,4,7,46,6,1,3.950222875,4.750922255,3,2,Contract,Rural,Large,4,50233.32958
39,2,Bachelors,Junior,Sales,Manager,5,16,2,52,2,11,8.781503835,7.62581602,9,3,Part-time,Semi-Urban,Medium,5,86006.48306
51,0,PhD,Senior,HR,Engineer,3,15,8,34,15,5,1.542859777,7.557456294,8,0,Contract,Semi-Urban,Small,4,46575.80733
48,23,Bachelors,Senior,Sales,Analyst,3,3,7,44,6,6,1.138981923,3.859071299,2,3,Part-time,Rural,Medium,3,94774.86748
32,3,Bachelors,Junior,Finance,Engineer,5,4,2,51,7,1,6.09931716,5.102623998,0,2,Full-time,Urban,Small,1,56080.46596
54,19,Masters,Junior,IT,Clerk,1,4,4,37,8,10,4.723238967,7.87743138,6,0,Full-time,Urban,Medium,2,76318.15662
37,18,Bachelors,Junior,Finance,Clerk,4,2,0,41,15,5,5.81246795,3.757759891,7,3,Part-time,Urban,Large,4,99234.77982
55,11,Bachelors,Senior,Sales,Engineer,4,19,6,56,10,5,4.7122509,4.477901082,7,3,Part-time,Rural,Medium,5,83356.7322
24,16,PhD,Senior,IT,Engineer,1,2,2,57,12,14,2.94978094,1.723624307,8,2,Part-time,Semi-Urban,Medium,4,70877.13011
41,5,Bachelors,Mid,Sales,Manager,4,19,9,36,11,8,3.236978727,8.678019902,4,0,Contract,Rural,Large,2,68355.60261
29,19,PhD,Senior,Sales,Manager,4,14,3,41,19,2,1.273690399,7.978379513,3,3,Full-time,Urban,Small,3,82419.74581
49,3,Masters,Senior,Finance,Engineer,2,13,8,47,19,14,8.515475772,1.153441904,8,3,Part-time,Rural,Medium,1,45598.60606
55,25,Bachelors,Senior,HR,Engineer,2,6,4,46,3,12,6.651480695,5.482468354,7,1,Full-time,Rural,Medium,5,115306.4427
34,12,PhD,Senior,HR,Analyst,1,16,6,46,1,9,3.623623815,4.419688698,3,2,Contract,Urban,Small,3,71162.25025
29,28,PhD,Senior,IT,Analyst,3,2,9,30,6,7,5.003917063,3.666449412,9,0,Full-time,Semi-Urban,Small,4,108891.6564
37,18,Bachelors,Junior,Finance,Clerk,4,2,0,41,15,5,5.81246795,3.757759891,7,3,Part-time,Urban,Large,4,99234.77982
46,19,Bachelors,Mid,HR,Manager,2,16,6,46,2,9,8.242085182,7.332846079,0,4,Part-time,Rural,Large,2,83245.50048
26,25,Masters,Junior,HR,Manager,2,2,4,54,5,7,2.361405792,3.741892835,6,2,Full-time,Rural,Small,4,83386.67719
43,21,Masters,Mid,Finance,Analyst,2,14,8,57,4,4,1.93487888,8.09150191,4,1,Full-time,Rural,Large,1,90067.68117
24,8,Bachelors,Mid,Finance,Analyst,4,8,9,46,14,3,3.124740194,1.785078829,4,3,Part-time,Semi-Urban,Small,4,63886.83479
36,22,Bachelors,Junior,Sales,Engineer,5,11,9,41,9,4,3.555836943,8.946620221,7,4,Full-time,Semi-Urban,Medium,2,98887.78121
46,25,Bachelors,Mid,HR,Clerk,5,2,8,42,15,4,5.987560938,6.999757618,3,1,Contract,Rural,Small,5,115012.2701
35,2,PhD,Junior,Finance,Analyst,3,5,2,55,9,8,6.386020516,2.732435628,5,2,Part-time,Semi-Urban,Small,3,59399.94327
24,7,Masters,Junior,Finance,Manager,1,2,3,56,7,3,7.912019568,7.832916889,3,1,Full-time,Urban,Medium,4,57545.51983
49,4,Bachelors,Senior,HR,Analyst,1,15,1,32,6,11,8.722735475,3.555157688,7,1,Part-time,Rural,Small,5,69126.9247
21,11,Bachelors,Junior,Finance,Engineer,5,12,6,36,15,5,7.196147338,9.239637731,4,4,Contract,Semi-Urban,Large,2,80453.71261
43,19,Bachelors,Senior,HR,Clerk,1,6,1,43,1,1,9.27313904,4.516912527,7,3,Part-time,Urban,Large,1,101754.4341
52,1,Masters,Mid,Sales,Clerk,2,15,8,47,7,1,7.681199997,8.016237116,4,1,Full-time,Semi-Urban,Large,4,51450.68454
48,14,Bachelors,Mid,HR,Manager,1,4,3,37,17,11,1.635424561,9.87769007,6,1,Full-time,Urban,Large,2,71340.65265
40,4,PhD,Junior,Finance,Engineer,4,7,7,49,11,8,8.525436058,2.369503568,3,2,Contract,Urban,Medium,2,63169.84034
52,8,Bachelors,Senior,Sales,Analyst,3,8,7,35,18,11,3.97115801,3.870881983,7,1,Part-time,Urban,Medium,4,75173.21639
55,8,PhD,Mid,Sales,Clerk,1,2,6,32,13,7,1.725894503,1.348260435,5,0,Full-time,Urban,Medium,3,62926.80703
26,18,PhD,Mid,HR,Manager,2,19,6,39,4,14,1.244816585,7.211891484,8,2,Part-time,Semi-Urban,Small,4,79999.08637
41,22,Bachelors,Mid,Finance,Manager,2,16,4,57,8,3,6.211363012,6.145073515,8,3,Contract,Rural,Medium,1,108598.4512
57,7,Bachelors,Mid,Sales,Clerk,1,2,7,47,17,3,4.654982469,3.839639537,0,1,Contract,Urban,Small,4,46433.54991
53,23,Masters,Senior,Sales,Analyst,3,19,5,41,11,10,4.224973684,5.544575725,6,3,Contract,Rural,Small,2,86966.46455
54,18,PhD,Senior,Finance,Analyst,2,8,3,46,4,7,8.617936176,1.594477282,1,0,Contract,Rural,Large,3,88743.30891
30,6,Masters,Junior,Finance,Engineer,5,19,9,34,1,11,6.868990199,7.251590919,5,0,Contract,Urban,Medium,3,73879.8993
47,9,Masters,Mid,IT,Clerk,1,3,0,54,7,2,6.61891245,2.727342072,4,3,Contract,Semi-Urban,Small,2,67753.72294
58,28,PhD,Senior,IT,Manager,4,2,9,36,11,11,8.218634838,7.090569745,7,2,Full-time,Rural,Large,5,133596.3185
33,6,PhD,Junior,IT,Clerk,4,13,1,48,10,12,2.800110376,9.991587513,9,3,Part-time,Rural,Small,3,72728.01539
28,14,Masters,Senior,Sales,Manager,4,18,1,54,0,10,3.097397829,6.207734011,4,0,Part-time,Urban,Large,2,89627.67864
25,4,Masters,Junior,Sales,Clerk,4,16,1,58,7,6,9.116349259,8.807959265,0,0,Full-time,Urban,Large,5,70959.90038
43,19,Bachelors,Senior,HR,Clerk,1,6,1,43,1,1,9.27313904,4.516912527,7,3,Part-time,Urban,Large,1,101754.4341
55,11,Bachelors,Senior,Sales,Engineer,4,19,6,56,10,5,4.7122509,4.477901082,7,3,Part-time,Rural,Medium,5,83356.7322
55,2,Masters,Mid,Sales,Clerk,2,9,0,41,1,12,3.491763672,4.40547969,8,2,Full-time,Semi-Urban,Large,2,41523.3393
32,14,Bachelors,Mid,Sales,Engineer,5,11,6,48,13,5,7.295706153,4.983092501,8,0,Full-time,Urban,Large,1,83227.41715
30,10,PhD,Senior,IT,Manager,2,2,9,33,13,5,2.117229167,9.877912737,7,2,Full-time,Rural,Large,4,75140.72445
36,27,Bachelors,Senior,Finance,Clerk,2,18,9,35,8,1,6.205779531,7.781422374,5,2,Contract,Semi-Urban,Large,2,108761.4864
48,4,Masters,Mid,Finance,Engineer,4,7,9,57,13,5,3.07813625,1.347947106,9,4,Full-time,Urban,Large,3,46252.67278
44,29,PhD,Senior,HR,Clerk,2,9,6,49,13,2,2.374385206,9.185382988,9,3,Full-time,Urban,Large,3,120428.8448
24,7,Masters,Junior,Finance,Manager,1,2,3,56,7,3,7.912019568,7.832916889,3,1,Full-time,Urban,Medium,4,57545.51983
50,17,Masters,Senior,IT,Analyst,5,6,4,44,1,8,2.492211741,3.157928018,9,0,Part-time,Rural,Large,5,75468.72536
22,12,PhD,Mid,IT,Manager,5,10,7,33,14,1,5.611802706,2.377097597,4,2,Contract,Rural,Small,5,94741.31982
45,27,Masters,Mid,Sales,Clerk,3,18,1,40,4,11,5.524392913,6.466675204,7,4,Part-time,Urban,Small,2,124511.4032
43,13,PhD,Mid,Finance,Analyst,5,5,8,42,5,2,2.608340934,8.566991116,6,1,Contract,Semi-Urban,Large,1,98680.73027
52,7,Masters,Senior,Sales,Analyst,1,14,6,42,5,3,3.623887098,2.663091035,6,0,Full-time,Urban,Medium,1,44807.59634
51,28,Masters,Senior,Finance,Clerk,1,17,5,46,3,3,9.236342549,6.95788122,2,1,Full-time,Rural,Small,4,99057.80001
57,4,Masters,Senior,Finance,Engineer,1,18,6,50,11,7,5.981129071,2.132582251,3,3,Contract,Semi-Urban,Medium,4,68909.22777
31,15,Bachelors,Mid,Finance,Manager,2,3,9,44,1,1,8.985886987,2.728707275,5,2,Contract,Rural,Large,2,77414.33572
55,24,Bachelors,Mid,HR,Clerk,4,16,0,54,8,13,4.999186425,1.678550852,8,3,Part-time,Urban,Small,2,89578.44745
33,19,Masters,Senior,Finance,Engineer,5,7,9,31,19,13,4.301078423,7.288423088,5,3,Contract,Semi-Urban,Medium,3,99002.18613
37,5,Bachelors,Junior,HR,Engineer,5,6,5,37,12,12,2.422863056,9.926000225,2,3,Part-time,Rural,Medium,2,68190.06333
24,16,PhD,Senior,IT,Engineer,1,2,2,57,12,14,2.94978094,1.723624307,8,2,Part-time,Semi-Urban,Medium,4,70877.13011
28,11,PhD,Junior,Sales,Engineer,5,12,4,33,14,3,1.985910248,5.023872286,8,1,Full-time,Rural,Large,4,69443.55699
42,2,Bachelors,Mid,Sales,Manager,4,12,7,33,1,12,7.437125138,4.910552616,4,4,Contract,Rural,Medium,4,49532.78828
58,27,Bachelors,Mid,Finance,Manager,1,11,7,31,16,6,4.012796695,2.845185329,4,1,Contract,Urban,Large,5,88511.01909
40,18,Masters,Senior,Sales,Analyst,4,1,3,44,4,5,1.421983481,2.643267182,6,0,Full-time,Urban,Medium,4,101624.9041
42,2,Bachelors,Mid,Sales,Manager,4,12,7,33,1,12,7.437125138,4.910552616,4,4,Contract,Rural,Medium,4,49532.78828
50,17,Masters,Senior,IT,Analyst,5,6,4,44,1,8,2.492211741,3.157928018,9,0,Part-time,Rural,Large,5,75468.72536
54,2,Bachelors,Mid,HR,Analyst,3,17,6,43,19,3,9.693154031,8.857797453,6,3,Contract,Rural,Medium,3,53645.51097
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
41,18,Bachelors,Mid,HR,Analyst,3,10,7,40,17,7,4.072910868,5.946919772,8,0,Contract,Rural,Small,2,94737.21459
26,29,Masters,Junior,IT,Analyst,1,10,1,33,0,14,6.576695144,4.70258537,9,1,Contract,Urban,Small,5,115291.7976
40,16,Bachelors,Mid,HR,Manager,5,9,2,45,7,10,2.066054945,8.905218897,7,0,Contract,Urban,Large,1,108809.3176
46,26,Bachelors,Mid,IT,Analyst,2,4,8,56,8,3,5.674066829,5.213737137,5,0,Part-time,Urban,Medium,4,101127.5514
24,5,Masters,Mid,Sales,Clerk,5,10,3,35,1,8,7.18889442,8.160680517,0,4,Part-time,Rural,Medium,2,66187.71104
55,7,Bachelors,Junior,Finance,Manager,3,1,2,59,3,11,7.174794071,3.866120139,0,1,Contract,Semi-Urban,Large,5,74161.13824
23,2,PhD,Senior,HR,Clerk,5,1,1,37,10,2,2.244037869,9.717595762,6,0,Contract,Urban,Small,2,63044.15278
41,8,Masters,Mid,Sales,Manager,3,18,4,37,1,5,7.967351462,5.394132315,6,4,Full-time,Rural,Small,4,87418.31024
48,14,PhD,Mid,IT,Manager,2,11,8,40,19,5,2.297468663,2.091010505,8,4,Part-time,Urban,Small,1,74459.68127
43,21,Masters,Mid,Finance,Analyst,2,14,8,57,4,4,1.93487888,8.09150191,4,1,Full-time,Rural,Large,1,90067.68117
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
33,16,Bachelors,Senior,Finance,Engineer,1,1,2,41,0,2,5.429570881,8.666691132,3,0,Part-time,Rural,Medium,4,77785.60024
23,10,Bachelors,Senior,Finance,Clerk,1,14,0,51,5,9,2.74618569,4.333806375,0,0,Contract,Rural,Small,3,58872.75334
54,19,Masters,Junior,IT,Clerk,1,4,4,37,8,10,4.723238967,7.87743138,6,0,Full-time,Urban,Medium,2,76318.15662
